TimeStep,"Blacktip Shark|Blacktip shark","Dusky Shark|Dusky shark","Sandbar Shark|Sandbar shark","Large Coastal Sharks|Large coastal sharks","Large Oceanic Sharks|Large oceanic sharks","Atlantic Sharpnose Shark|Atlantic sharpnose shark","Small Coastal Sharks|Small coastal sharks","Yellowfin Tuna|Yellowfin tuna","Bluefin Tuna|Bluefin tuna","Other Tunas|Other tunas",Billfish|Billfish,Swordfish|Swordfish,"Pelagic Coastal Piscivores|Pelagic coastal piscivores",Amberjack|Amberjack,Cobia|Cobia,"King Mackerel (1+)|King mackerel (1+yr)","Spanish Mackerel (0-1)|Spanish mackerel (0-1yr)","Spanish Mackerel (1+)|Spanish mackerel (1+yr)",Skates-rays|Skates-rays,"Gag grouper (0-3yr)|Gag grouper (0-3yr)","Gag grouper (3+yr)|Gag grouper (3+yr)","Red grouper (3+yr)|Red grouper (3+yr)","Yellowedge grouper (0-3yr)|Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)|Yellowedge grouper (3+yr)","Goliath grouper|Goliath grouper","Deep-water grouper|Deep-water grouper","Shallow-water grouper|Shallow-water grouper","Red snapper (0yr)|Red snapper (0yr)","Red snapper (1-2yr)|Red snapper (1-2yr)","Red snapper (3+yr)|Red snapper (3+yr)","Vermilion snapper|Vermilion snapper","Mutton snapper|Mutton snapper","Other snapper|Other snapper","Inshore coastal piscivores|Inshore coastal piscivores","Sea trout|Sea trout","Oceanic piscivores|Oceanic piscivores","Benthic piscivores|Benthic piscivores","Reef piscivores|Reef piscivores","Reef invertebrate feeders|Reef invertebrate feeders","Demersal coastal invertebrate feeders|Demersal coastal invertebrate feeders","Red drum|Red drum","Benthic coastal invertebrate feeders|Benthic coastal invertebrate feeders",Tilefish|Tilefish,"Gray triggerfish|Gray triggerfish","Coastal omnivores|Coastal omnivores","Reef omnivores|Reef omnivores","Surface pelagics|Surface pelagics",Sardine-herring-scad|Sardine-herring-scad,"Menhaden (0yr)|Menhaden (0yr)","Menhaden (1yr)|Menhaden (1yr)","Menhaden (2yr)|Menhaden (2yr)","Menhaden (3yr)|Menhaden (3yr)","Menhaden (4yr)|Menhaden (4yr)",Anchovy-silverside-killifish|Anchovy-silverside-killifish,Mullet|Mullet,Butterfish|Butterfish,Cephalopod|Cephalopod,"Pink shrimp|Pink shrimp","Brown shrimp|Brown shrimp","White shrimp|White shrimp",Crab|Crab,"Sessile epifauna|Sessile epifauna","Mobile epifauna|Mobile epifauna"
28,3.922793E-05,0.0001648062,0.0002114577,0.0005290894,2.57728E-06,0.0004282166,5.616406E-05,0.0044147,6.141931E-06,0.007153584,0.0006288486,0.00707232,0.00598071,0.005617684,0.001874728,0.003570647,6.704383E-07,4.660094E-05,8.979463E-05,3.2548E-05,0.001769624,0.004107777,1.498657E-09,0.002869054,8.860025E-05,0.001546717,0.001595336,3.174519E-08,0.002804197,0.008637376,0.002145925,0.00185712,0.0005251207,0.00715429,0.0654132,0.001506891,0.0009375419,0.001189377,0.000182941,0.01549505,0.005411672,0.006253587,7.830102E-05,0.001115207,0.07988875,1.653474E-05,0.000250489,0.0001891625,0.001666542,0.4460469,0.3856525,0.0944844,0.02243962,8.959286E-08,0.004648534,0.0002206081,0.0009919266,0.07056575,0.08899054,0.1413059,0.1017772,0.01610765,0.01736698
29,3.933321E-05,0.000164796,0.0002110779,0.0005296876,2.575207E-06,0.0004290113,5.615347E-05,0.004401589,6.175795E-06,0.007298281,0.0006306574,0.007106599,0.006120435,0.005496394,0.0018713,0.00368115,7.33954E-07,4.811489E-05,9.020925E-05,3.332987E-05,0.00174238,0.004192953,1.505592E-09,0.002777793,9.301488E-05,0.00154758,0.001642963,3.346263E-08,0.002877426,0.008748083,0.002126335,0.001837154,0.0005114856,0.00733376,0.06578924,0.001508742,0.0009342373,0.001190074,0.0001836051,0.01606252,0.005540918,0.00643666,7.673135E-05,0.001100253,0.08082125,1.641151E-05,0.0002503425,0.0001989711,0.001562204,0.483894,0.4676747,0.1000701,0.02595639,1.056034E-07,0.005178204,0.0002282502,0.0009819886,0.07411801,0.09208968,0.1530998,0.1000296,0.01680797,0.0172962
30,3.939375E-05,0.0001647688,0.0002106871,0.0005302387,2.573031E-06,0.0004295158,5.613387E-05,0.004392342,6.204092E-06,0.007443127,0.000632523,0.007139091,0.006437812,0.005380397,0.00187727,0.003785545,8.507344E-07,4.380811E-05,9.0596E-05,3.476032E-05,0.001720436,0.00429154,1.512274E-09,0.002691795,9.896113E-05,0.001547935,0.001715731,3.129867E-08,0.002863777,0.008836021,0.002109767,0.001842349,0.000517735,0.007229262,0.06599313,0.001516603,0.0009326927,0.001205469,0.0001889632,0.01651662,0.00549323,0.006347263,7.524452E-05,0.001086217,0.08181595,1.633531E-05,0.0002501423,0.0002095074,0.001406782,0.5129231,0.5302972,0.1056953,0.02990313,1.164039E-07,0.00539829,0.0002331645,0.000977067,0.1429501,0.09247304,0.1638133,0.09870993,0.01671379,0.01722122
31,3.931559E-05,0.0001646953,0.0002102435,0.0005304865,2.570802E-06,0.0004288492,5.60911E-05,0.004391179,6.212412E-06,0.007600336,0.0006338748,0.007164904,0.006200869,0.005269797,0.001882336,0.00386319,7.480962E-07,3.485473E-05,9.102514E-05,3.601865E-05,0.001711893,0.004320562,1.519378E-09,0.002613597,9.686484E-05,0.00154835,0.001740873,2.290309E-08,0.002701118,0.00881501,0.002097716,0.001858268,0.0005336007,0.006827418,0.06584952,0.00152129,0.000933542,0.001236535,0.0001909228,0.01650623,0.00529609,0.00609733,7.387933E-05,0.001074426,0.08363567,1.6558E-05,0.0002506335,0.0002162897,0.00127402,0.4908046,0.4905655,0.102083,0.03113441,8.638703E-08,0.00480013,0.0002317968,0.0009804785,0.2257695,0.09000427,0.1567656,0.09943838,0.01564356,0.01725418
32,3.914245E-05,0.0001645835,0.0002097233,0.0005305283,2.568567E-06,0.0004275538,5.602816E-05,0.004391234,6.161232E-06,0.007772244,0.000629983,0.007161734,0.005424454,0.005165904,0.001870433,0.003915955,5.750896E-07,2.693896E-05,9.15062E-05,3.686946E-05,0.001707176,0.004295748,1.526936E-09,0.002539685,8.94454E-05,0.001549022,0.001727656,1.567839E-08,0.002478922,0.008623188,0.002087685,0.001878517,0.0005493585,0.006354891,0.06553477,0.001531645,0.0009304525,0.001270946,0.0001874051,0.01614799,0.005059778,0.005831566,7.264429E-05,0.001064784,0.08576565,1.699238E-05,0.0002458181,0.000210075,0.00122371,0.4470114,0.4124914,0.09082033,0.02945976,5.660579E-08,0.004019708,0.0002189275,0.0009912237,0.2867132,0.08585065,0.1432934,0.1014459,0.01433111,0.01725214
33,3.895138E-05,0.0001644658,0.0002091722,0.0005305053,2.566471E-06,0.0004259678,5.595495E-05,0.004389008,6.053618E-06,0.007946022,0.00062209,0.007130515,0.004561136,0.005069511,0.001852033,0.003947043,4.441411E-07,2.065814E-05,9.202144E-05,3.773358E-05,0.001702328,0.00424614,1.536041E-09,0.002470935,8.076675E-05,0.00155015,0.001698958,1.032282E-08,0.002226659,0.008359398,0.002073705,0.001900919,0.0005624235,0.005886822,0.06510726,0.001551167,0.0009249538,0.001304004,0.0001794275,0.01562678,0.004816603,0.005577269,7.149098E-05,0.001057097,0.08795463,1.744276E-05,0.0002376023,0.0001999855,0.001260153,0.3979085,0.3356096,0.07803775,0.02641765,3.617188E-08,0.00326406,0.0001964284,0.001006259,0.3233278,0.07996801,0.1314845,0.1041166,0.01303075,0.01725453
34,3.878366E-05,0.0001643571,0.0002087014,0.0005305966,2.564569E-06,0.0004247372,5.589573E-05,0.004380364,6.038402E-06,0.008115653,0.0006184044,0.007117399,0.003943305,0.004978206,0.001842443,0.00400988,4.185885E-07,1.59712E-05,9.249544E-05,3.866012E-05,0.001695203,0.004189683,1.543799E-09,0.002406694,7.328807E-05,0.0015518,0.001683442,6.564072E-09,0.001967321,0.008137501,0.002058594,0.001924525,0.0005765351,0.005444634,0.06466008,0.001568651,0.0009203544,0.001343181,0.0001714361,0.01499592,0.004582077,0.005297432,7.040404E-05,0.00104957,0.09003264,1.771611E-05,0.00023442,0.0001920335,0.001356205,0.3551765,0.2791396,0.06932385,0.0235488,2.511281E-08,0.002602077,0.0001824377,0.001021935,0.3594739,0.08007327,0.1134232,0.1066327,0.01178033,0.01744862
35,3.865936E-05,0.0001642548,0.0002081269,0.0005307751,2.562875E-06,0.0004239465,5.58321E-05,0.004365333,6.076591E-06,0.00826514,0.0006192767,0.007137701,0.003965016,0.00489403,0.00184339,0.004063259,4.203062E-07,2.581575E-05,9.287256E-05,3.932715E-05,0.00167489,0.00426926,1.549619E-09,0.002345658,7.433487E-05,0.001553796,0.001729466,3.952089E-08,0.00193049,0.008344409,0.002044026,0.001947937,0.0005894049,0.005389276,0.06465536,0.001496092,0.0009158932,0.001366524,0.0001708938,0.01519923,0.004529299,0.005272746,6.934696E-05,0.001041274,0.09104886,1.750974E-05,0.0002345005,0.0001797051,0.001403682,0.3852417,0.3626791,0.0803221,0.02447308,2.510082E-08,0.002728247,0.0001844099,0.001031992,0.383059,0.08938905,0.1057691,0.1059313,0.01160281,0.01751928
36,3.85707E-05,0.0001641734,0.0002074365,0.0005310191,2.561286E-06,0.0004234174,5.576459E-05,0.004344878,6.138297E-06,0.008406055,0.000621921,0.007169199,0.004308388,0.004813509,0.001847966,0.004080463,4.424666E-07,3.435514E-05,9.320918E-05,3.856357E-05,0.001650054,0.004391583,1.555386E-09,0.00228799,8.041031E-05,0.001556056,0.001783196,6.932077E-08,0.00228391,0.0085946,0.002032,0.001969133,0.000597789,0.00548845,0.06482334,0.001446424,0.0009049188,0.001382977,0.0001746262,0.01565268,0.00460743,0.005380884,6.82438E-05,0.001030956,0.09177246,1.697455E-05,0.0002349266,0.0001664252,0.001397009,0.419762,0.4543375,0.09239634,0.02612786,3.777502E-08,0.003223357,0.0001907856,0.001032348,0.378317,0.09274186,0.105436,0.1040697,0.01224615,0.01750686
37,2.264496E-05,0.0001983391,0.0003821122,0.0005313815,2.860836E-06,0.0004087125,5.57144E-05,0.004322815,6.198108E-06,0.008545156,0.0006251726,0.007202784,0.004713142,0.003121158,0.001585914,0.004154651,5.260453E-07,2.892485E-05,9.356238E-05,3.737316E-05,0.001791229,0.004567439,1.560715E-09,0.00202727,3.910339E-05,0.001558275,0.001773382,6.438473E-08,0.00288686,0.01267957,0.001508384,0.002261047,0.0005872999,0.005643658,0.06536584,0.001435633,0.0008939383,0.001367256,0.0001783768,0.01616659,0.004732698,0.005556939,5.485175E-05,0.0007264508,0.09273816,1.654311E-05,0.0002353839,0.0001649404,0.001347581,0.5434022,0.5761449,0.1189161,0.03292704,5.740585E-08,0.003703001,0.0001987627,0.001026316,0.3007938,0.09073194,0.1323279,0.09992867,0.01313389,0.01747049
38,2.265416E-05,0.0001982576,0.0003777816,0.0005317405,2.858991E-06,0.0004091384,5.569421E-05,0.004302502,6.248452E-06,0.008688207,0.0006286654,0.007235562,0.005129962,0.003096409,0.001558113,0.003897994,6.022569E-07,3.072337E-05,9.399478E-05,3.518819E-05,0.001764039,0.004464002,1.564447E-09,0.001991692,3.977452E-05,0.001560168,0.001722608,4.831959E-08,0.003053335,0.012666,0.001507672,0.002224181,0.0005563642,0.00580804,0.06610972,0.001431946,0.0008873861,0.001325217,0.000175835,0.0164974,0.004874699,0.005704924,5.423696E-05,0.0007243613,0.09400386,1.637903E-05,0.0002317195,0.0001721202,0.001365931,0.4938481,0.497679,0.1106287,0.03150967,6.734332E-08,0.003877059,0.000206112,0.001017979,0.2004445,0.08685496,0.1373075,0.09919821,0.01407809,0.01750884
39,2.270026E-05,0.0001981743,0.000372713,0.0005321443,2.857052E-06,0.000409977,5.570726E-05,0.004286074,6.289845E-06,0.008835148,0.0006321454,0.007266602,0.005399936,0.003079655,0.001530621,0.003640993,6.730493E-07,3.312311E-05,9.445751E-05,3.309692E-05,0.001734551,0.004304666,1.566255E-09,0.001951764,3.993574E-05,0.001561581,0.001663083,3.539565E-08,0.003073234,0.01260859,0.001507144,0.002156337,0.0005170215,0.005979747,0.06674612,0.001428351,0.0008841715,0.001275339,0.0001699328,0.01697266,0.005016142,0.005915556,5.368345E-05,0.0007243417,0.09529434,1.637196E-05,0.0002272918,0.0001827411,0.001460734,0.4385475,0.4174542,0.09925388,0.02921724,7.894747E-08,0.004160709,0.0002155323,0.001008804,0.1146132,0.08414435,0.1447739,0.09855609,0.01498003,0.01758456
40,2.275453E-05,0.0001981044,0.0003675891,0.0005326276,2.855007E-06,0.000410793,5.573229E-05,0.00427391,6.324686E-06,0.008982491,0.0006354155,0.007295737,0.005517077,0.003065043,0.001526042,0.003487926,7.11343E-07,3.570781E-05,9.488317E-05,3.253326E-05,0.001702382,0.004219544,1.566122E-09,0.001913777,4.149085E-05,0.001562459,0.001640755,3.195626E-08,0.003094969,0.01257944,0.001506076,0.002090717,0.0004821897,0.006138357,0.06702203,0.001422717,0.000880949,0.001238381,0.0001664742,0.01759283,0.005146365,0.00613959,5.314333E-05,0.0007251365,0.09641506,1.634745E-05,0.0002265484,0.0001928322,0.001521725,0.4490862,0.4558336,0.1071678,0.02988791,9.581047E-08,0.004663681,0.0002262374,0.0009994223,0.07138517,0.08917093,0.1540222,0.09757842,0.01579446,0.01761617
41,2.281568E-05,0.0001980578,0.0003627613,0.0005332386,2.852828E-06,0.0004118879,5.575089E-05,0.004265419,6.354835E-06,0.009129767,0.0006385755,0.00732261,0.005648584,0.003050321,0.001536891,0.00359798,7.97275E-07,3.793897E-05,9.525316E-05,3.333897E-05,0.001675037,0.00430303,1.563931E-09,0.001877528,4.601938E-05,0.001562812,0.001695118,3.349141E-08,0.003165694,0.01254882,0.001506475,0.002058333,0.0004702455,0.006290083,0.0671658,0.001423316,0.0008783907,0.001240517,0.0001689145,0.01823648,0.005265874,0.006311106,5.262343E-05,0.0007259413,0.09720173,1.624861E-05,0.0002267133,0.0002028221,0.001469913,0.5036479,0.5521564,0.1197213,0.03163567,1.125412E-07,0.005204531,0.0002342518,0.0009902122,0.07360911,0.09229398,0.1641975,0.09602837,0.01648745,0.0175999
42,2.284998E-05,0.000197991,0.0003580177,0.0005338061,2.850528E-06,0.0004127002,5.576045E-05,0.004260791,6.379284E-06,0.00927555,0.000641749,0.007347589,0.005943788,0.003034636,0.00155555,0.003689602,9.396985E-07,3.526841E-05,9.559494E-05,3.484576E-05,0.001654282,0.00439964,1.559637E-09,0.001842981,5.150437E-05,0.00156268,0.001775641,3.113589E-08,0.003141274,0.01248906,0.001508086,0.002055411,0.0004776564,0.006199819,0.06713113,0.001429815,0.0008775067,0.001258787,0.0001759426,0.01873882,0.005221079,0.006209889,5.213459E-05,0.0007264375,0.09805223,1.619452E-05,0.0002268292,0.0002135259,0.001251096,0.5709991,0.6291649,0.1304165,0.03389571,1.236871E-07,0.005428935,0.0002394044,0.0009859611,0.1406153,0.09270463,0.1733149,0.09483837,0.01639664,0.01757676
43,2.2803E-05,0.0001978664,0.0003533249,0.0005340682,2.84816E-06,0.0004123802,5.574636E-05,0.004264062,6.3835E-06,0.009436897,0.0006442691,0.007365551,0.00573392,0.003017802,0.001572166,0.003749861,8.273325E-07,2.886646E-05,9.597843E-05,3.615316E-05,0.001648112,0.004417782,1.553631E-09,0.001811989,5.263887E-05,0.001562605,0.001800856,2.274161E-08,0.002957636,0.01227694,0.001511907,0.002065487,0.0004943222,0.005852841,0.06673849,0.001432796,0.0008785744,0.001292998,0.0001792531,0.0186979,0.005034556,0.005956405,5.169996E-05,0.0007275247,0.09989819,1.642705E-05,0.0002275472,0.0002207902,0.001067643,0.5671005,0.5820209,0.1282237,0.0339818,9.296603E-08,0.004830481,0.0002380971,0.0009898795,0.2227652,0.09028726,0.1637917,0.09556782,0.01533066,0.01767216
44,2.270136E-05,0.0001976919,0.0003486492,0.0005341212,2.845783E-06,0.0004114515,5.571101E-05,0.004269167,6.328557E-06,0.009615114,0.0006410286,0.007353697,0.005020685,0.003001482,0.001572193,0.00379238,6.433967E-07,2.285432E-05,9.641436E-05,3.700953E-05,0.001645452,0.004375592,1.545074E-09,0.001782331,5.075357E-05,0.001562816,0.001783314,1.553641E-08,0.002710385,0.01183863,0.001516088,0.002081251,0.0005108424,0.005444616,0.06619462,0.00144278,0.0008755538,0.001328977,0.0001770504,0.01828252,0.004810459,0.005691263,5.132692E-05,0.0007293794,0.1021289,1.687324E-05,0.0002234269,0.0002150859,0.001068574,0.5128495,0.486592,0.1150056,0.03169586,6.195642E-08,0.004049155,0.0002252926,0.001000943,0.2846748,0.08618354,0.1482929,0.09751228,0.01402363,0.01770475
45,2.25897E-05,0.0001975101,0.0003440662,0.0005341103,2.843561E-06,0.0004102334,5.566402E-05,0.004272997,6.217094E-06,0.009794234,0.0006334026,0.00731297,0.004220209,0.002986554,0.00156568,0.003818578,5.084556E-07,1.802166E-05,9.68855E-05,3.780994E-05,0.00164225,0.004306458,1.535391E-09,0.0017548,4.786981E-05,0.001563518,0.001749173,1.019817E-08,0.002431583,0.01131957,0.001516468,0.002100127,0.0005248002,0.005040581,0.06555292,0.001462816,0.0008700837,0.001362765,0.0001704938,0.01769617,0.004579579,0.00543942,5.098605E-05,0.0007319461,0.104427,1.734394E-05,0.000216196,0.0002055617,0.001260767,0.4341852,0.3927117,0.09865732,0.02837114,4.006315E-08,0.003291772,0.0002028557,0.001016147,0.3223934,0.08035808,0.1349865,0.1001006,0.01272926,0.01773086
46,2.249121E-05,0.0001973415,0.0003397544,0.0005342152,2.84155E-06,0.0004093379,5.562932E-05,0.00427033,6.199282E-06,0.009967024,0.0006303456,0.007290441,0.003649609,0.002971315,0.001567424,0.003881171,4.910159E-07,1.430943E-05,9.73119E-05,3.862604E-05,0.001636445,0.00422935,1.52158E-09,0.001728958,4.526083E-05,0.001564751,0.001731063,6.461224E-09,0.002145968,0.01087455,0.00151537,0.002120833,0.0005396712,0.004659285,0.06490023,0.001482044,0.0008653544,0.001403805,0.0001638125,0.01699181,0.004356699,0.005162231,5.067256E-05,0.0007337561,0.106565,1.762875E-05,0.0002135082,0.0001981267,0.001562083,0.3610372,0.3234478,0.08675927,0.02542661,2.757223E-08,0.002626431,0.0001888562,0.001032069,0.3590999,0.08032233,0.115552,0.1025411,0.01147871,0.01798016
47,2.241699E-05,0.0001971842,0.00033538,0.0005344065,2.839768E-06,0.0004088429,5.558878E-05,0.004261398,6.235186E-06,0.01011436,0.0006322642,0.007301908,0.003674133,0.002957468,0.001578348,0.003938193,5.014401E-07,2.142896E-05,9.763809E-05,3.922085E-05,0.001615959,0.004305249,1.503181E-09,0.001704042,4.753277E-05,0.001566365,0.001781789,3.812779E-08,0.002102025,0.01101104,0.001514187,0.002141772,0.0005532922,0.004611975,0.06472609,0.001411638,0.0008609422,0.001428263,0.0001644775,0.01722307,0.004305673,0.005134049,5.035746E-05,0.0007342857,0.1074281,1.743961E-05,0.0002137265,0.0001858262,0.00176161,0.3982917,0.4167917,0.09712394,0.02675584,2.821647E-08,0.002756106,0.0001909509,0.00104271,0.3828576,0.08954857,0.1062909,0.1019348,0.01128053,0.01809807
48,2.236319E-05,0.0001970541,0.0003309286,0.0005346647,2.838112E-06,0.0004085857,5.554306E-05,0.004247474,6.294841E-06,0.010251,0.0006360862,0.007324815,0.003997331,0.002943436,0.001592158,0.003959198,5.335611E-07,2.775997E-05,9.792108E-05,3.840404E-05,0.001591629,0.004427754,1.482313E-09,0.001680211,5.29561E-05,0.001568267,0.001840262,6.662977E-08,0.00248296,0.01120428,0.001514258,0.002160614,0.0005625162,0.004696329,0.06472813,0.00136142,0.0008506045,0.001444391,0.0001695249,0.01773384,0.004377401,0.005235834,4.998298E-05,0.0007328157,0.1079416,1.693244E-05,0.0002142852,0.0001721304,0.001752229,0.4736655,0.5154887,0.108603,0.02884924,4.251642E-08,0.003257212,0.0001976439,0.001043541,0.3791738,0.09293833,0.1047541,0.1002347,0.01191026,0.01812888
49,2.805279E-05,0.0002445374,0.0002293105,0.0005350432,2.985736E-06,0.0004143471,5.551347E-05,0.004232112,6.352413E-06,0.01038513,0.0006405268,0.007349918,0.004374999,0.00264434,0.001730321,0.004309688,6.339228E-07,2.65521E-05,9.822132E-05,3.716438E-05,0.000981501,0.004340478,1.458137E-09,0.001524085,9.773183E-05,0.001570157,0.001827858,6.139101E-08,0.001488741,0.01083498,0.003381226,0.002238495,0.0005532218,0.004828429,0.06506664,0.001349902,0.0008404223,0.001425395,0.0001743738,0.01830421,0.004493518,0.005404079,6.726687E-05,0.0003580048,0.1087412,1.652515E-05,0.0002149372,0.0001704687,0.001644216,0.6646827,0.6408898,0.1354203,0.03629344,6.34215E-08,0.003742233,0.0002058656,0.001037824,0.3059851,0.1054633,0.06119568,0.1115931,0.01278959,0.01813716
50,2.806415E-05,0.0002443689,0.0002277689,0.0005354219,2.98392E-06,0.0004147622,5.551189E-05,0.004218326,6.400274E-06,0.01052331,0.0006451722,0.007374282,0.004763623,0.002633811,0.001697725,0.00407106,7.141123E-07,2.793E-05,9.860294E-05,3.490764E-05,0.0009823514,0.004237893,1.431135E-09,0.001510185,9.60533E-05,0.001571729,0.001772378,4.567589E-08,0.001579306,0.01085898,0.003336542,0.002201141,0.0005235792,0.004969873,0.06561513,0.001346464,0.0008345569,0.001382633,0.0001727817,0.01865877,0.004626334,0.00554523,6.676922E-05,0.0003602313,0.1098968,1.636942E-05,0.0002116854,0.0001776946,0.001666432,0.6215808,0.543668,0.1247745,0.03508146,7.295935E-08,0.003918204,0.0002133077,0.001029601,0.2034254,0.09220169,0.06904031,0.1103861,0.0137267,0.01822384
51,2.812244E-05,0.0002441893,0.0002267764,0.0005358479,2.982004E-06,0.0004155172,5.554062E-05,0.004208016,6.438978E-06,0.01066525,0.0006497518,0.007396994,0.005013409,0.002623912,0.001663408,0.003806808,7.858397E-07,2.970228E-05,9.901461E-05,3.270659E-05,0.0009831616,0.004084812,1.448144E-09,0.001492902,9.17697E-05,0.001572829,0.001708561,3.320067E-08,0.001593429,0.01086778,0.003276241,0.002133704,0.0004855509,0.005117231,0.06607015,0.001343682,0.0008318713,0.001332941,0.0001677057,0.01918659,0.004759443,0.005747555,6.623221E-05,0.0003635575,0.1110537,1.636416E-05,0.0002077431,0.0001884424,0.001820177,0.5536392,0.4454218,0.110917,0.03282279,8.417801E-08,0.004203808,0.0002227889,0.001020435,0.1158925,0.08659674,0.07982031,0.1091509,0.01462103,0.01834471
52,2.819087E-05,0.0002440253,0.0002259782,0.0005363559,2.979968E-06,0.0004162225,5.557906E-05,0.004201537,6.471003E-06,0.01080711,0.0006540735,0.007417894,0.005122116,0.00261414,0.001655675,0.003651311,8.188748E-07,3.164243E-05,9.938693E-05,3.209837E-05,0.0009818096,0.004009222,1.461799E-09,0.001476165,9.025982E-05,0.001573397,0.001686425,2.985341E-08,0.001607381,0.01090907,0.003213957,0.002069197,0.0004522197,0.005253037,0.06619731,0.001338694,0.0008291146,0.001295621,0.0001650389,0.01987508,0.004882487,0.005962466,6.566968E-05,0.0003671969,0.1119792,1.634668E-05,0.0002072928,0.0001986154,0.001883492,0.5843576,0.480504,0.1159546,0.03393004,1.013725E-07,0.004710075,0.0002335165,0.001011053,0.07199775,0.09161822,0.09214242,0.1075453,0.01542702,0.01841676
53,2.826757E-05,0.0002438903,0.0002253604,0.0005369958,2.97779E-06,0.0004172053,5.561027E-05,0.004198362,6.498256E-06,0.01094717,0.0006582316,0.007436715,0.005245063,0.00260386,0.001665649,0.003785014,9.007219E-07,3.336033E-05,9.970104E-05,3.295787E-05,0.0009829154,0.004106901,1.472135E-09,0.001459908,9.494367E-05,0.001573436,0.001747406,3.104092E-08,0.001644668,0.01095253,0.003158926,0.002039149,0.0004414776,0.005382928,0.06620276,0.001339434,0.0008269857,0.001298657,0.000168179,0.02058762,0.004995974,0.006121972,6.512175E-05,0.0003706997,0.1124818,1.626028E-05,0.0002076765,0.0002086447,0.001773851,0.6801429,0.5829867,0.1254504,0.03595786,1.18509E-07,0.005252839,0.000241463,0.001001901,0.07327032,0.09459794,0.1053746,0.1053401,0.01611135,0.01843594
54,2.830998E-05,0.0002437309,0.0002247232,0.0005375907,2.975469E-06,0.0004178985,5.563122E-05,0.004198702,6.519689E-06,0.01108685,0.0006623605,0.007453742,0.005520493,0.0025927,0.001684477,0.003899563,1.039442E-06,3.106373E-05,9.99868E-05,3.454885E-05,0.000987975,0.004214395,1.479357E-09,0.001444187,0.0001011138,0.00157299,0.001835273,2.864902E-08,0.001630571,0.01097091,0.003111514,0.002039058,0.0004497094,0.005305978,0.06603031,0.001346805,0.0008264966,0.001318906,0.0001758074,0.02112662,0.00495603,0.006014156,6.461112E-05,0.0003739024,0.1130465,1.621569E-05,0.0002080079,0.0002193627,0.001514583,0.7750842,0.6797753,0.1342941,0.03789745,1.298084E-07,0.005478489,0.0002464181,0.0009977823,0.1389532,0.0947932,0.1183616,0.1035319,0.01602474,0.01844738
55,2.825039E-05,0.0002434961,0.0002240482,0.0005378756,2.973084E-06,0.0004174385,5.562665E-05,0.004206494,6.520642E-06,0.01124225,0.0006656941,0.00746352,0.005331395,0.002580484,0.001700267,0.003981883,9.038696E-07,2.576394E-05,0.0001003155,3.587598E-05,0.001001909,0.004237244,1.484092E-09,0.001430441,9.874596E-05,0.001572577,0.001860105,2.084121E-08,0.001535941,0.01084684,0.003073323,0.002051894,0.0004669761,0.005007454,0.06550384,0.001352926,0.0008275271,0.001354665,0.0001795363,0.02104091,0.004780662,0.005763778,6.41647E-05,0.0003772555,0.1147586,1.644591E-05,0.0002088821,0.0002267394,0.001313544,0.7722461,0.6331517,0.1313779,0.03758643,9.892055E-08,0.004878724,0.0002447524,0.001001831,0.2200943,0.0921441,0.1198933,0.1037773,0.01497011,0.01858947
56,2.812292E-05,0.0002431973,0.0002233037,0.0005379482,2.97069E-06,0.0004163681,5.559895E-05,0.004216582,6.46278E-06,0.0114177,0.0006627404,0.007442775,0.004669346,0.002569029,0.001696531,0.004045746,6.988479E-07,2.065146E-05,0.0001007001,3.668556E-05,0.001017303,0.004195033,1.487175E-09,0.001417225,9.131318E-05,0.001572458,0.001837959,1.415826E-08,0.001409659,0.01051253,0.003038294,0.002070269,0.0004840503,0.004655695,0.06483792,0.001368373,0.0008242635,0.001390861,0.0001778628,0.02055783,0.004568781,0.005504967,6.379103E-05,0.0003809386,0.1169269,1.689103E-05,0.0002052984,0.0002211094,0.001321324,0.7062101,0.5181626,0.1177713,0.03487032,6.722522E-08,0.004094987,0.0002315756,0.001012946,0.2819911,0.0877213,0.1158461,0.1053375,0.01367776,0.01863229
57,2.798376E-05,0.0002428884,0.000222541,0.0005379554,2.968445E-06,0.0004150135,5.555791E-05,0.00422619,6.348327E-06,0.01159375,0.0006550192,0.007392594,0.003921921,0.002559107,0.0016855,0.004092223,5.507435E-07,1.651048E-05,0.0001011206,3.735763E-05,0.001031746,0.004123671,1.489252E-09,0.001405165,8.278196E-05,0.00157286,0.001798242,9.25105E-09,0.00126758,0.01009976,0.002996631,0.002091624,0.0004986505,0.004307723,0.06408647,0.00139484,0.0008185135,0.001424354,0.0001719803,0.01989896,0.004350032,0.005260296,6.345653E-05,0.0003849074,0.1191623,1.736505E-05,0.0001988305,0.0002117853,0.001532989,0.6108412,0.3992323,0.1008566,0.0310863,4.417873E-08,0.003333373,0.0002087736,0.001028116,0.3204097,0.08151673,0.1117795,0.1076073,0.01239946,0.01866223
